Repository,PR #,Title,State,Created At,Merged At,Closed At,Additions,Deletions,Net Lines,URL
dataverse-vintedgo-dbt,1458,feat: test for cost categories,MERGED,2024-04-23,2024-04-23,2024-04-23,14,0,14,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1458
dataverse-vintedgo-dbt,1457,"feat: in mart_carrier_invoice_totals, add buyer and seller country codes",MERGED,2024-04-23,2024-04-24,2024-04-24,140,5,135,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1457
dataverse-vintedgo-dbt,1452,chore: capitalise all from/to country fields,MERGED,2024-04-23,2024-04-23,2024-04-23,84,70,14,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1452
dataverse-vintedgo-dbt,1445,fix: missing invoice date dpd pt,MERGED,2024-04-22,2024-04-22,2024-04-22,3,5,-2,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1445
dataverse-vintedgo-dbt,1444,fix: add service_description for slovak post,MERGED,2024-04-22,2024-04-22,2024-04-22,21,4,17,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1444
dataverse-vintedgo-dbt,1442,perf: optimising dim_prep in vgo_finance with partitions and clusters,MERGED,2024-04-22,2024-04-23,2024-04-23,26,4,22,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1442
dataverse-vintedgo-looker,149,feat: expose duplicate invoice rows,MERGED,2024-04-22,2024-04-23,2024-04-23,163,0,163,https://github.com/vinted/dataverse-vintedgo-looker/pull/149
dataverse-vintedgo-dbt,1432,fix: duplicate invoice rows yaml,MERGED,2024-04-19,2024-04-19,2024-04-19,2,2,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1432
dataverse-vintedgo-dbt,1430,docs: add docs to explain choice of fallback price join,CLOSED,2024-04-19,,2024-04-23,4,0,4,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1430
dataverse-vintedgo-dbt,1428,chore: filter out dao-dk fuel surcharge from not-null proportions test,MERGED,2024-04-18,2024-04-18,2024-04-18,4,1,3,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1428
dataverse-vintedgo-dbt,1423,fix: filter out zero-valued invoice rows from hermes de,MERGED,2024-04-18,2024-04-22,2024-04-22,11,0,11,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1423
dataverse-vintedgo-dbt,1421,chore: remove unused carrier codes from carrier_invoice_test_price_list_matching_more_than_percent,MERGED,2024-04-18,2024-04-18,2024-04-18,3,0,3,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1421
dataverse-vintedgo-dbt,1420,feat: expose mart_duplicate_invoice_rows to looker using lookml-generator,MERGED,2024-04-18,2024-04-18,2024-04-18,22,0,22,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1420
dataverse-vintedgo-looker,141,fix: filter in uncategorised_invoice_rows,MERGED,2024-04-18,2024-04-18,2024-04-18,7,1,6,https://github.com/vinted/dataverse-vintedgo-looker/pull/141
dataverse-vintedgo-dbt,1419,fix: evri - dealing with 2nd shipment attempts,MERGED,2024-04-17,2024-04-18,2024-04-18,21,1,20,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1419
dataverse-vintedgo-dbt,1412,feat: add partition key to materialised views based on fct_invoice_rows,MERGED,2024-04-17,2024-04-17,2024-04-17,1,0,1,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1412
dataverse-vintedgo-dbt,1405,chore: amend price join test,MERGED,2024-04-16,2024-04-16,2024-04-16,10,6,4,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1405
dataverse-vintedgo-dbt,1399,feat: add column-level tests for fct_invoice_row,MERGED,2024-04-15,2024-04-17,2024-04-17,40,1,39,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1399
dataverse-marketplace-dbt,1771,chore: expose currency_conversions_long_format to vgo users,MERGED,2024-04-15,2024-04-15,2024-04-15,2,0,2,https://github.com/vinted/dataverse-marketplace-dbt/pull/1771
dataverse-vintedgo-dbt,1391,feat: introduce view for currency conversions,CLOSED,2024-04-15,,2024-04-15,51,9,42,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1391
dataverse-vintedgo-dbt,1390,chore: change alert persons in vgo-finance airvint config,MERGED,2024-04-15,2024-04-15,2024-04-15,2,1,1,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1390
dataverse-vintedgo-dbt,1383,feat: tests for join keys in dim_carrier_contract_prices,MERGED,2024-04-12,2024-04-16,2024-04-16,187,29,158,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1383
dataverse-vintedgo-dbt,1382,feat: expose invoice country_code to mart_unmatched_invoice_rows,MERGED,2024-04-12,2024-04-12,2024-04-12,6,0,6,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1382
dataverse-vintedgo-looker,132,feat: expose uncategorised_invoice_rows,CLOSED,2024-04-12,,2024-04-12,58,0,58,https://github.com/vinted/dataverse-vintedgo-looker/pull/132
dataverse-vintedgo-dbt,1381,fix: missing information in dpd-pl rows,MERGED,2024-04-12,2024-04-15,2024-04-15,30,5,25,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1381
dataverse-vintedgo-dbt,1379,feat: eur amounts for mart_carrier_invoice_totals,MERGED,2024-04-12,2024-04-12,2024-04-12,9,1,8,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1379
dataverse-vintedgo-dbt,1378,fix: posti change logic of invoice cost descriptions to avoid duplicates,MERGED,2024-04-11,2024-04-12,2024-04-12,19,13,6,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1378
dataverse-vintedgo-dbt,1368,"docs: cost category, subcategory, invoice amounts",MERGED,2024-04-10,2024-04-11,2024-04-11,36,9,27,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1368
dataverse-marketplace-dbt,1741,fix: hvf flags use eur prices,MERGED,2024-04-10,2024-04-10,2024-04-10,2,2,0,https://github.com/vinted/dataverse-marketplace-dbt/pull/1741
dataverse-vintedgo-dbt,1356,docs: mart_unmatched_invoice_rows,MERGED,2024-04-09,2024-04-11,2024-04-11,33,0,33,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1356
dataverse-vintedgo-dbt,1352,refactor: mart_prep_invoice_rows_wide_categories,MERGED,2024-04-08,2024-04-29,2024-04-29,197,93,104,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1352
dataverse-vintedgo-dbt,1350,feat: update codeowners,MERGED,2024-04-08,2024-04-08,2024-04-08,1,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1350
dataverse-vintedgo-dbt,1346,fix: homerr - new schema (seller_country),MERGED,2024-04-08,2024-04-08,2024-04-08,8,1,7,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1346
dataverse-vintedgo-dbt,1342,style: explicit referencing in mart_carrier_invoices_totals,MERGED,2024-04-05,2024-04-08,2024-04-08,41,51,-10,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1342
dataverse-vintedgo-dbt,1339,refactor: tests on cost categories + mart_prep_carrier_invoices_invoice_granularity,MERGED,2024-04-05,2024-04-08,2024-04-08,222,70,152,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1339
dataverse-vintedgo-dbt,1330,chore: add materialisation configuration in vgo_finance models,MERGED,2024-04-04,2024-04-05,2024-04-05,8,3,5,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1330
warehouse-jobs,14131,feat: is_hvf_now uses gmv first,MERGED,2024-04-04,2024-04-04,2024-04-04,53,10,43,https://github.com/vinted/warehouse-jobs/pull/14131
warehouse-jobs,14126,chore: update flags for hvf 'now'.,CLOSED,2024-04-03,,2024-04-04,46,4,42,https://github.com/vinted/warehouse-jobs/pull/14126
dataverse-vintedgo-dbt,1313,docs: fixes for mart_shipment_legs_customer_invoices,CLOSED,2024-04-02,,2024-04-09,15,8,7,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1313
warehouse-jobs,13471,feat: Introduce Super High-Value Fashion (>= 500 EUR) Dimensions,CLOSED,2024-02-15,,2024-08-29,244,63,181,https://github.com/vinted/warehouse-jobs/pull/13471
warehouse-jobs,13470,chore: use new pyspark dataframe api for holidays,CLOSED,2024-02-15,,2024-05-07,0,0,0,https://github.com/vinted/warehouse-jobs/pull/13470
warehouse-jobs,13469,feat: remove hvf listing order from listingfact,MERGED,2024-02-15,2024-02-16,2024-02-16,28,63,-35,https://github.com/vinted/warehouse-jobs/pull/13469
warehouse-jobs,13402,feat: model + base cucumber test for hvf listing order,MERGED,2024-02-09,2024-02-16,2024-02-16,286,0,286,https://github.com/vinted/warehouse-jobs/pull/13402
warehouse-jobs,13387,Fix HVF Weekly Targets: Linear Values after Current Month,MERGED,2024-02-08,2024-02-08,2024-02-08,2,3,-1,https://github.com/vinted/warehouse-jobs/pull/13387
warehouse-jobs,13364,Adjust weekly targets (HVF) to account for OVS Launches,MERGED,2024-02-07,2024-02-07,2024-02-07,48,6,42,https://github.com/vinted/warehouse-jobs/pull/13364
warehouse-jobs,13344,feat: remove historical date limits,MERGED,2024-02-06,2024-02-07,2024-02-07,6,8,-2,https://github.com/vinted/warehouse-jobs/pull/13344
warehouse-jobs,13321,fix: remove global user id from hvf user dimensions,MERGED,2024-02-02,2024-02-02,2024-02-02,0,1,-1,https://github.com/vinted/warehouse-jobs/pull/13321
warehouse-jobs,13317,HVF Listing Order,MERGED,2024-02-02,2024-02-05,2024-02-05,123,47,76,https://github.com/vinted/warehouse-jobs/pull/13317
warehouse-jobs,13315,feat: use global_user_id for HVF aggregations,MERGED,2024-02-02,2024-02-02,2024-02-02,47,41,6,https://github.com/vinted/warehouse-jobs/pull/13315
warehouse-jobs,13308,Freeze weekly (HVF) targets,MERGED,2024-02-01,2024-02-01,2024-02-01,89,20,69,https://github.com/vinted/warehouse-jobs/pull/13308
warehouse-jobs,13292,"chore: remove filters on warehouse jobs, move filter to looker explore instead",MERGED,2024-01-31,2024-02-02,2024-02-02,1,13,-12,https://github.com/vinted/warehouse-jobs/pull/13292
warehouse-jobs,13266,feat: use weights for VC listings,MERGED,2024-01-30,2024-01-30,2024-01-30,9,4,5,https://github.com/vinted/warehouse-jobs/pull/13266
warehouse-jobs,13261,do not merge,CLOSED,2024-01-30,,2024-01-30,1,0,1,https://github.com/vinted/warehouse-jobs/pull/13261
warehouse-jobs,13245,feat: adds online moderation to ItemDimension,MERGED,2024-01-29,2024-01-29,2024-01-29,69,1,68,https://github.com/vinted/warehouse-jobs/pull/13245
warehouse-jobs,13223,Add gmv_hvf_excl_refunds_incl_rejections_eur to HVF Aggs,MERGED,2024-01-26,2024-01-26,2024-01-26,105,85,20,https://github.com/vinted/warehouse-jobs/pull/13223
warehouse-jobs,13221,Reduce data for HVF competitor's view to start from 2020-01-01,MERGED,2024-01-26,2024-01-26,2024-01-26,4,0,4,https://github.com/vinted/warehouse-jobs/pull/13221
warehouse-jobs,13220,do not merge,CLOSED,2024-01-26,,2024-01-26,1,0,1,https://github.com/vinted/warehouse-jobs/pull/13220
warehouse-jobs,13213,Filter >= 2020 data for HVF Listing and ItemSale Agg,MERGED,2024-01-25,2024-01-25,2024-01-25,32,23,9,https://github.com/vinted/warehouse-jobs/pull/13213
warehouse-jobs,13203,Online moderation item dimension,MERGED,2024-01-25,2024-01-29,2024-01-29,322,0,322,https://github.com/vinted/warehouse-jobs/pull/13203
dataverse-marketplace-dbt,1176,docs: update descriptions of report_in_core_created_at in svc_moderation_platform_reports,CLOSED,2024-01-23,,2024-01-23,7,7,0,https://github.com/vinted/dataverse-marketplace-dbt/pull/1176
warehouse-jobs,13053,Fix: Missing original prices in HVF Item Dimensions,CLOSED,2024-01-15,,2024-08-29,39,22,17,https://github.com/vinted/warehouse-jobs/pull/13053
warehouse-jobs,13018,Revise weekly HVF targets logic,MERGED,2024-01-11,2024-01-22,2024-01-22,335,38,297,https://github.com/vinted/warehouse-jobs/pull/13018
warehouse-jobs,12992,fix: group by on agg tables to fix competitors listings,MERGED,2024-01-10,2024-01-10,2024-01-10,4,0,4,https://github.com/vinted/warehouse-jobs/pull/12992
warehouse-jobs,12988,Adds week_start_date to Weekly HVF Targets vs Actuals,MERGED,2024-01-10,2024-01-10,2024-01-10,57,46,11,https://github.com/vinted/warehouse-jobs/pull/12988
warehouse-jobs,12975,Introduce centralised job for Holidays,MERGED,2024-01-09,2024-01-26,2024-01-26,132,0,132,https://github.com/vinted/warehouse-jobs/pull/12975
warehouse-jobs,12943,HVF Weekly Targets vs Actuals,MERGED,2024-01-08,2024-01-09,2024-01-09,430,23,407,https://github.com/vinted/warehouse-jobs/pull/12943
warehouse-jobs,12927,Change source in HVF Listing Agg to ItemSaleInclNonEscrowFact,MERGED,2024-01-05,2024-01-05,2024-01-05,13,10,3,https://github.com/vinted/warehouse-jobs/pull/12927
warehouse-jobs,12924,Corrects conditions on HVF ItemSale Agg,MERGED,2024-01-05,2024-01-05,2024-01-05,5,3,2,https://github.com/vinted/warehouse-jobs/pull/12924
warehouse-jobs,12921,Update dependency for HVF ItemSales Agg,MERGED,2024-01-05,2024-01-05,2024-01-05,1,1,0,https://github.com/vinted/warehouse-jobs/pull/12921
warehouse-jobs,12920,docu: updates readme for nix,MERGED,2024-01-05,2024-01-05,2024-01-05,4,2,2,https://github.com/vinted/warehouse-jobs/pull/12920
warehouse-jobs,12910,Change HVF ItemSales Agg Source,MERGED,2024-01-04,2024-01-04,2024-01-04,17,15,2,https://github.com/vinted/warehouse-jobs/pull/12910
warehouse-jobs,12878,Include Total HVF Market Listings in HVF Targets vs Actuals,MERGED,2024-01-03,2024-01-03,2024-01-03,43,20,23,https://github.com/vinted/warehouse-jobs/pull/12878
dataverse-marketplace-dbt,1055,fix: remove kids categories from hvf,MERGED,2024-01-03,2024-01-03,2024-01-03,14,2,12,https://github.com/vinted/dataverse-marketplace-dbt/pull/1055
warehouse-jobs,12871,Include VC Listings to HVF Targets vs Actuals,MERGED,2024-01-02,2024-01-03,2024-01-03,128,17,111,https://github.com/vinted/warehouse-jobs/pull/12871
warehouse-jobs,12854,Ingest HVF Aggs from BigQuery into DWH,MERGED,2023-12-29,2024-01-03,2024-01-03,54,0,54,https://github.com/vinted/warehouse-jobs/pull/12854
dataverse-marketplace-dbt,1041,feat: agg_by_date_hvf_listings,MERGED,2023-12-29,2024-01-02,2024-01-02,140,0,140,https://github.com/vinted/dataverse-marketplace-dbt/pull/1041
dataverse-marketplace-dbt,1036,fix: yaml versions,MERGED,2023-12-29,2023-12-29,2023-12-29,2,2,0,https://github.com/vinted/dataverse-marketplace-dbt/pull/1036
dataverse-marketplace-dbt,1034,fix: spelling for freshness test (tradera),MERGED,2023-12-29,2023-12-29,2023-12-29,4,4,0,https://github.com/vinted/dataverse-marketplace-dbt/pull/1034
dataverse-marketplace-dbt,1033,feat: introduce vestiaire_listings_aggregated + vc_listings adjusted,MERGED,2023-12-29,2023-12-29,2023-12-29,139,4,135,https://github.com/vinted/dataverse-marketplace-dbt/pull/1033
dataverse-marketplace-dbt,1031,feat: introduce vestiaire_listings_aggregated,CLOSED,2023-12-28,,2023-12-29,154,0,154,https://github.com/vinted/dataverse-marketplace-dbt/pull/1031
dataverse-marketplace-dbt,1028,chore: remove get_item_price_segments from growth macros,MERGED,2023-12-28,2023-12-28,2023-12-28,0,6,-6,https://github.com/vinted/dataverse-marketplace-dbt/pull/1028
dataverse-marketplace-dbt,1023,refactor: shift agg in competitors' listings to a mart prep,CLOSED,2023-12-27,,2023-12-28,78,12,66,https://github.com/vinted/dataverse-marketplace-dbt/pull/1023
warehouse-jobs,12812,Remove is_refunded from Sold Items conditions in HVF Agg,MERGED,2023-12-27,2024-01-03,2024-01-03,11,8,3,https://github.com/vinted/warehouse-jobs/pull/12812
warehouse-jobs,12800,Correct condition for sold_items_ovs_eligible in HVFItemSaleAgg,MERGED,2023-12-22,2023-12-22,2023-12-22,7,6,1,https://github.com/vinted/warehouse-jobs/pull/12800
warehouse-jobs,12787,Use detailed price groups for HVF Agg,MERGED,2023-12-22,2023-12-22,2023-12-22,89,88,1,https://github.com/vinted/warehouse-jobs/pull/12787
warehouse-jobs,12780,Remedy erroneous join in HVFItemAgg,MERGED,2023-12-21,2023-12-21,2023-12-21,3,1,2,https://github.com/vinted/warehouse-jobs/pull/12780
warehouse-jobs,12758,HVF Actual vs Targets,MERGED,2023-12-20,2023-12-21,2023-12-21,257,3,254,https://github.com/vinted/warehouse-jobs/pull/12758
warehouse-jobs,12569,Create Aggregates for HVF Listings and ItemSale,MERGED,2023-12-07,2023-12-13,2023-12-13,424,0,424,https://github.com/vinted/warehouse-jobs/pull/12569
warehouse-jobs,12565,Use lister_nth_listing in HVFUserDim,MERGED,2023-12-07,2023-12-07,2023-12-07,28,30,-2,https://github.com/vinted/warehouse-jobs/pull/12565
warehouse-jobs,12553,Importing HVF Targets from Google Sheets,MERGED,2023-12-07,2023-12-07,2023-12-07,154,0,154,https://github.com/vinted/warehouse-jobs/pull/12553
warehouse-jobs,12551,Switch dependencies in HighValueFashionUserDimension back to ItemSaleFact,MERGED,2023-12-07,2023-12-07,2023-12-07,31,14,17,https://github.com/vinted/warehouse-jobs/pull/12551
warehouse-jobs,12542,Import HVF Targets,CLOSED,2023-12-06,,2023-12-07,154,0,154,https://github.com/vinted/warehouse-jobs/pull/12542
warehouse-jobs,12507,Add country code to HVF Batch View,MERGED,2023-12-05,2023-12-06,2023-12-06,38,10,28,https://github.com/vinted/warehouse-jobs/pull/12507
warehouse-jobs,12496,"HVF Users Dim: Sequence, First Listing/Purchase Price Additions",MERGED,2023-12-04,2023-12-06,2023-12-06,248,200,48,https://github.com/vinted/warehouse-jobs/pull/12496
warehouse-jobs,12447,Introducing HVF Users Batch View,MERGED,2023-11-30,2023-12-04,2023-12-04,272,0,272,https://github.com/vinted/warehouse-jobs/pull/12447
warehouse-jobs,12257,Introduce new dimensions for reg2emailverify_7d,MERGED,2023-11-16,2023-11-16,2023-11-16,30,7,23,https://github.com/vinted/warehouse-jobs/pull/12257
warehouse-jobs,12074,Coalesce false in ItemDimension,MERGED,2023-11-06,2023-11-06,2023-11-06,7,4,3,https://github.com/vinted/warehouse-jobs/pull/12074
warehouse-jobs,12041,Fix date format in ItemImportedDimension,MERGED,2023-11-02,2023-11-02,2023-11-02,2,2,0,https://github.com/vinted/warehouse-jobs/pull/12041
warehouse-jobs,12013,Fix package weight fact,MERGED,2023-10-31,2023-10-31,2023-10-31,8,8,0,https://github.com/vinted/warehouse-jobs/pull/12013
warehouse-jobs,11977,Offline Verification Dimensions additions,MERGED,2023-10-27,2023-10-30,2023-10-30,59,35,24,https://github.com/vinted/warehouse-jobs/pull/11977
warehouse-jobs,11949,Adds currency translations in ItemImportedDimension + cucumberTest,MERGED,2023-10-26,2023-10-30,2023-10-30,292,267,25,https://github.com/vinted/warehouse-jobs/pull/11949
warehouse-jobs,11939,Introduce HVF Items Dimension,MERGED,2023-10-25,2023-11-03,2023-11-03,191,13,178,https://github.com/vinted/warehouse-jobs/pull/11939
warehouse-jobs,11903,Adding price groups based on EUR spot rates in ItemDimension,MERGED,2023-10-24,2023-10-26,2023-10-26,79,4,75,https://github.com/vinted/warehouse-jobs/pull/11903
warehouse-jobs,11765,Replace is_banned filter with Suspicious user filters in HAOV Batch Views,MERGED,2023-10-13,2023-10-27,2023-10-27,174,142,32,https://github.com/vinted/warehouse-jobs/pull/11765
warehouse-jobs,11745,Cucumber test for offline verification eligibility status,MERGED,2023-10-12,2023-10-12,2023-10-12,103,1,102,https://github.com/vinted/warehouse-jobs/pull/11745
warehouse-jobs,11735,Add cucumber test to ItemSale HOAV Batch View,MERGED,2023-10-12,2023-10-12,2023-10-12,86,0,86,https://github.com/vinted/warehouse-jobs/pull/11735
warehouse-jobs,11727,Batch view for Offline Verification Listings,MERGED,2023-10-11,2023-10-12,2023-10-12,247,0,247,https://github.com/vinted/warehouse-jobs/pull/11727
warehouse-jobs,11714,Amend HAOV Item Sale Batch View,MERGED,2023-10-11,2023-10-11,2023-10-11,13,17,-4,https://github.com/vinted/warehouse-jobs/pull/11714
