repository,pr_number,title,description_length,description_preview,author,state,created_at,merged_at,closed_at,time_to_merge_hours,head_branch,base_branch,labels,milestone,assignees,reviews_count,approvals_count,changes_requested_count,unique_reviewers,comments_count,commits_count,files_changed,total_reactions,additions,deletions,net_lines,url,enhancement_failed
vinted/dataverse-vintedgo-dbt,5898,chore: unit test stg_carrier_invoices__dpd_be,40,unit test `stg_carrier_invoices__dpd_be`,jeremychia,MERGED,2025-10-20T04:50:33Z,2025-10-31T07:55:47Z,2025-10-31T07:55:47Z,267.08722222222224,unit-test-stg_carrier_invoices__dpd_be,main,vgo_finance,,,1,1,0,jsakalyte,3,8,4,0,49,3,46,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5898,False
vinted/dataverse-vintedgo-dbt,5897,chore: unit test stg_carrier_invoices__dpd_at,40,unit test `stg_carrier_invoices__dpd_at`,jeremychia,MERGED,2025-10-20T04:44:39Z,2025-10-20T07:54:08Z,2025-10-20T07:54:08Z,3.1580555555555554,unit-test-stg_carrier_invoices__dpd_at,main,vgo_finance,,,1,1,0,kimjunn,3,2,5,0,56,4,52,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5897,False
vinted/dataverse-vintedgo-looker,3001,"feat: 3rd party billing - add parameter, measures",507,"[1]

add parameter and field to calculate whether something was deferred revenue on the reporting date.
<img width=""1423"" height=""835"" alt=""image"" src=""https://github.com/user-attachments/assets/f7...",jeremychia,MERGED,2025-10-17T11:15:54Z,2025-10-17T13:25:11Z,2025-10-17T13:25:11Z,2.1547222222222224,add-parameter,main,views|vgo_carrier,,,7,1,0,ArabellaCM|jeremychia,0,3,1,0,41,1,40,https://github.com/vinted/dataverse-vintedgo-looker/pull/3001,False
vinted/dataverse-vintedgo-dbt,5886,chore: update materialisation for mart_vcarrier_3rd_party_customer_billing,4463,"# Summary [Required]
_Describe What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant.
See GitHub best pract...",jeremychia,MERGED,2025-10-17T08:40:20Z,2025-10-17T09:42:12Z,2025-10-17T09:42:12Z,1.031111111111111,chore--update-materialisation-for-mart_vcarrier_3rd_party_customer_billing,main,vgo_carrier,,,5,1,0,ArabellaCM|jeremychia,3,5,2,0,8,6,2,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5886,False
vinted/dataverse-vintedgo-dbt,5881,feat: new revenue recognition model for vgo as an invoicing entity,6585,"# Summary [Required]
_Describe What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant.
See GitHub best pract...",jeremychia,MERGED,2025-10-16T16:05:53Z,2025-10-27T17:36:16Z,2025-10-27T17:36:16Z,265.50638888888886,VGOFIN-1303-new-type-of-revenue-recognition-date-vgo-as-an-invoicing-entity,main,vgo_finance,,,6,1,0,jsakalyte|jeremychia,3,19,8,0,580,0,580,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5881,False
vinted/dataverse-vintedgo-dbt,5873,chore: add exclusions to carrier name mapping,130,"* more carrier names are being mapped.
* some of the new carrier names added are from the marketplace, and are unsupported routes.",jeremychia,MERGED,2025-10-16T13:03:59Z,2025-10-16T13:44:24Z,2025-10-16T13:44:24Z,0.6736111111111112,chore--add-exclusions-to-carrier-name-mapping,main,vgo_finance,,,2,2,0,kimjunn|jsakalyte,3,1,1,0,8,0,8,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5873,False
vinted/dataverse-vintedgo-dbt,5871,chore: retake snapshot for carrier mapping,42,new entries were added. retaking snapshot.,jeremychia,MERGED,2025-10-16T09:52:02Z,2025-10-16T13:45:23Z,2025-10-16T13:45:24Z,3.8891666666666667,chore--retake-snapshot-for-carrier-mapping,main,vgo_finance,,,2,1,0,kimjunn|jsakalyte,1,1,1,0,45,0,45,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5871,False
vinted/dataverse-vintedgo-dbt,5868,chore: unit test stg_carrier_invoices__dhl_pl,38,unit test stg_carrier_invoices__dhl_pl,jeremychia,MERGED,2025-10-16T06:49:27Z,2025-10-16T13:10:40Z,2025-10-16T13:10:40Z,6.353611111111111,unit-test-stg_carrier_invoices__dhl_pl,main,vgo_finance,,,1,1,0,jsakalyte,3,1,4,0,44,3,41,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5868,False
vinted/dataverse-vintedgo-dbt,5867,chore: unit test stg_carrier_invoices__dhl_nl,38,unit test stg_carrier_invoices__dhl_nl,jeremychia,MERGED,2025-10-16T06:45:33Z,2025-10-16T15:56:32Z,2025-10-16T15:56:33Z,9.183055555555555,unit-test-stg_carrier_invoices__dhl_nl,main,vgo_finance,,,1,1,0,jsakalyte,3,5,6,0,290,6,284,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5867,False
vinted/dataverse-vintedgo-dbt,5866,chore: unit test stg_carrier_invoices__depo,36,unit test stg_carrier_invoices__depo,jeremychia,MERGED,2025-10-16T06:39:11Z,2025-10-16T15:36:44Z,2025-10-16T15:36:44Z,8.959166666666667,unit-test-stg_carrier_invoices__depo,main,vgo_finance,,,1,1,0,jsakalyte,3,7,4,0,54,3,51,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5866,False
vinted/dataverse-vintedgo-dbt,5865,chore: unit test stg_carrier_invoices__dao_dk,38,unit test stg_carrier_invoices__dao_dk,jeremychia,MERGED,2025-10-16T06:30:42Z,2025-10-16T12:57:29Z,2025-10-16T12:57:29Z,6.4463888888888885,unit-test-stg_carrier_invoices__dao_dk,main,vgo_finance,,,1,1,0,jsakalyte,3,2,4,0,55,6,49,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5865,False
vinted/dataverse-vintedgo-dbt,5864,chore: unit test stg_carrier_invoices__ctt,35,unit test stg_carrier_invoices__ctt,jeremychia,MERGED,2025-10-16T06:18:33Z,2025-10-16T12:22:27Z,2025-10-16T12:22:27Z,6.065,unit-test-stg_carrier_invoices__ctt,main,vgo_finance,,,1,1,0,jsakalyte,3,3,5,0,53,4,49,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5864,False
vinted/dataverse-vintedgo-dbt,5862,chore: unit test stg_carrier_invoices__croatian_post,45,unit test stg_carrier_invoices__croatian_post,jeremychia,MERGED,2025-10-16T06:05:44Z,2025-10-16T12:09:42Z,2025-10-16T12:09:42Z,6.066111111111111,unit-test-stg_carrier_invoices__croatian_post,main,vgo_finance,,,1,1,0,jsakalyte,3,1,4,0,50,3,47,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5862,False
vinted/dataverse-vintedgo-dbt,5861,chore: unit test stg_carrier_invoices__cp,34,unit test stg_carrier_invoices__cp,jeremychia,MERGED,2025-10-16T05:56:27Z,2025-10-16T11:57:23Z,2025-10-16T11:57:23Z,6.015555555555555,unit-test-stg_carrier_invoices__cp,main,vgo_finance,,,1,1,0,jsakalyte,3,5,5,0,46,4,42,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5861,False
vinted/dataverse-vintedgo-dbt,5860,chore: unit test stg_carrier_invoices__correos_direct,46,unit test stg_carrier_invoices__correos_direct,jeremychia,MERGED,2025-10-16T05:49:01Z,2025-10-16T11:45:19Z,2025-10-16T11:45:20Z,5.9383333333333335,unit-test-stg_carrier_invoices__correos_direct,main,vgo_finance,,,1,1,0,jsakalyte,3,4,5,0,56,13,43,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5860,False
vinted/dataverse-vintedgo-dbt,5859,chore: unit test stg_carrier_invoices__colis_prive,43,unit test stg_carrier_invoices__colis_prive,jeremychia,MERGED,2025-10-16T05:44:09Z,2025-10-16T11:33:01Z,2025-10-16T11:33:01Z,5.814444444444445,unit-test-stg_carrier_invoices__colis_prive,main,vgo_finance,,,1,1,0,jsakalyte,3,4,5,0,55,4,51,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5859,False
vinted/dataverse-vintedgo-dbt,5858,chore: unit test stg_carrier_invoices__chronopost,42,unit test stg_carrier_invoices__chronopost,jeremychia,MERGED,2025-10-16T05:41:19Z,2025-10-16T11:20:59Z,2025-10-16T11:20:59Z,5.661111111111111,unit-test-stg_carrier_invoices__chronopost,main,vgo_finance,,,1,1,0,jsakalyte,3,4,5,0,58,3,55,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5858,False
vinted/dataverse-vintedgo-dbt,5857,chore: change revenue recognition date to deemed delivery date,4570,"# Summary [Required]
_Describe What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant.
See GitHub best pract...",jeremychia,MERGED,2025-10-15T18:08:36Z,2025-10-16T07:10:59Z,2025-10-16T07:10:59Z,13.039722222222222,chore-change-revenue-recognition-date-to-deemed-delivery-date,main,vgo_finance|docs,,,1,1,0,jsakalyte,3,6,9,0,53,26,27,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5857,False
vinted/dataverse-vintedgo-dbt,5839,chore: add docs for mart_prep_with_spec_file_credit_note_route_granularity,109,"from this linter warning:
https://github.com/vinted/dataverse-vintedgo-dbt/pull/5831#issuecomment-3404305993",jeremychia,MERGED,2025-10-15T07:45:32Z,2025-10-15T18:06:42Z,2025-10-15T18:06:42Z,10.352777777777778,docs-mart_prep_with_spec_file_credit_note_route_granularity,main,vgo_finance|docs,,,1,1,0,jsakalyte,3,4,3,0,10,0,10,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5839,False
vinted/dataverse-vintedgo-dbt,5836,chore: remove reference to responsible SPM,4038,"# Summary [Required]
_Describe What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant.
See GitHub best pract...",jeremychia,MERGED,2025-10-15T07:22:13Z,2025-10-15T08:07:38Z,2025-10-15T08:07:38Z,0.7569444444444444,chore--remove-responsible-SPMs,main,vgo_finance|docs,,,1,1,0,kimjunn,3,1,5,0,0,13,-13,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5836,False
vinted/dataverse-vintedgo-dbt,5835,"chore: privacy_review_at tags for anomaly, duplicate, relabelling, unmatched invoice rows",104,"from linter warning:
https://github.com/vinted/dataverse-vintedgo-dbt/pull/5828#issuecomment-3404264798",jeremychia,MERGED,2025-10-15T07:14:28Z,2025-10-15T07:57:11Z,2025-10-15T07:57:11Z,0.7119444444444445,privacy-review-at-tags,main,vgo_finance,,,1,1,0,geoevl,3,2,1,0,12,3,9,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5835,False
vinted/dataverse-vintedgo-dbt,5834,chore: remove node colours (dbt_docs deprecated),248,"[1]

dbt_docs was deprecated in https://github.com/vinted/dataverse-vintedgo-dbt/pull/5801:
* remove `node_colors`, which was for dbt_docs

[2]

standardise tags across projects:
* to add tags...",jeremychia,CLOSED,2025-10-15T02:53:48Z,,2025-10-15T06:46:50Z,,chore--remove-node-colours-(dbt_docs-deprecated),main,vgo_general|vgo_carrier|vgo_finance|vgo_overflow_detector|vgo_d2c|vgo_hvf|vgo_recommender|observability|vgo_recommerce,,,0,0,0,,29,1,9,0,89,192,-103,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5834,False
vinted/dataverse-vintedgo-dbt,5833,chore: unit test stg_carrier_invoices__cargus,40,* unit test stg_carrier_invoices__cargus,jeremychia,MERGED,2025-10-15T02:44:03Z,2025-10-15T08:29:24Z,2025-10-15T08:29:24Z,5.755833333333333,unit-test-stg_carrier_invoices__cargus,main,vgo_finance,,,2,1,0,kimjunn,3,2,4,0,51,6,45,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5833,False
vinted/dataverse-vintedgo-dbt,5832,chore: unit test stg_carrier_invoices__brt,37,* unit test stg_carrier_invoices__brt,jeremychia,MERGED,2025-10-15T02:32:20Z,2025-10-15T08:42:13Z,2025-10-15T08:42:13Z,6.164722222222222,unit-test-stg_carrier_invoices__brt,main,vgo_finance,,,1,1,0,kimjunn,3,4,4,0,48,3,45,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5832,False
vinted/dataverse-vintedgo-dbt,5831,chore: unit test stg_carrier_invoices__bring,39,* unit test stg_carrier_invoices__bring,jeremychia,MERGED,2025-10-15T02:26:39Z,2025-10-15T16:12:44Z,2025-10-15T16:12:44Z,13.768055555555556,chore--unit-test-stg_carrier_invoices__bring,main,vgo_finance,,,1,1,0,jsakalyte,3,7,9,0,75,27,48,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5831,False
vinted/dataverse-vintedgo-dbt,5830,chore: unit test stg_carrier_invoices__brenger,41,* unit test stg_carrier_invoices__brenger,jeremychia,MERGED,2025-10-15T02:15:17Z,2025-10-15T18:37:48Z,2025-10-15T18:37:48Z,16.37527777777778,unit-test-stg_carrier_invoices__brenger,main,vgo_finance,,,1,1,0,jsakalyte,3,4,4,0,46,3,43,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5830,False
vinted/dataverse-vintedgo-dbt,5829,chore: unit test stg_carrier_invoices__bpost,41,* unit test `stg_carrier_invoices__bpost`,jeremychia,MERGED,2025-10-15T02:06:11Z,2025-10-15T16:41:50Z,2025-10-15T16:41:50Z,14.594166666666666,unit-test-stg_carrier_invoices__bpost,main,vgo_finance,,,1,1,0,jsakalyte,3,3,4,0,54,6,48,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5829,False
vinted/dataverse-vintedgo-dbt,5828,chore: unit test stg_carrier_invoices__boyaca,40,* unit test stg_carrier_invoices__boyaca,jeremychia,MERGED,2025-10-15T01:54:15Z,2025-10-15T09:05:39Z,2025-10-15T09:05:39Z,7.19,unit-test-stg_carrier_invoices__boyaca,main,vgo_finance,,,1,1,0,jsakalyte,3,5,6,0,54,3,51,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5828,False
vinted/dataverse-vintedgo-dbt,5827,chore: unit test stg_carrier_invoices__boxnow_hr,45,* unit test `stg_carrier_invoices__boxnow_hr`,jeremychia,MERGED,2025-10-15T01:43:49Z,2025-10-15T08:54:20Z,2025-10-15T08:54:20Z,7.175277777777778,unit-test-stg_carrier_invoices__boxnow_hr,main,vgo_finance,,,1,1,0,jsakalyte,3,2,5,0,58,5,53,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5827,False
vinted/dataverse-vintedgo-dbt,5826,chore: soft-dependency on royal mail pipeline,1173,"over the last 2 days, the royal mail pipeline has failed due to airflow logs not being able to be retrieved. this is unrelated to the pipeline, see examples:

* 2025-10-14 ([slack](https://vinted.sl...",jeremychia,MERGED,2025-10-15T00:58:17Z,2025-10-15T07:26:52Z,2025-10-15T07:26:52Z,6.476388888888889,chore--soft-dependency-on-royal-mail-pipeline,main,vgo_finance|scheduler,,,1,1,0,jsakalyte,3,3,1,0,3,0,3,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5826,False
vinted/dataverse-vintedgo-dbt,5822,chore: unit test `stg_carrier_invoices__boxnow_gr`,45,* unit test `stg_carrier_invoices__boxnow_gr`,jeremychia,MERGED,2025-10-14T16:09:02Z,2025-10-15T05:28:15Z,2025-10-15T05:28:16Z,13.320277777777777,chore-unit-test-stg_carrier_invoices__boxnow_gr,main,vgo_finance,,,1,1,0,jsakalyte,3,1,4,0,54,3,51,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5822,False
vinted/dataverse-vintedgo-dbt,5821,chore: unit test stg_carrier_invoices__b1logistics_lt,50,* unit test `stg_carrier_invoices__b1logistics_lt`,jeremychia,MERGED,2025-10-14T15:56:41Z,2025-10-15T01:03:25Z,2025-10-15T01:03:25Z,9.112222222222222,unit-test-stg_carrier_invoices__b1logistics_lt,main,vgo_finance,,,1,1,0,kimjunn,3,1,4,0,49,3,46,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5821,False
vinted/dataverse-vintedgo-dbt,5820,chore: unit test stg_carrier_invoices__anpost_ie,115,"+ unit test `stg_carrier_invoices__anpost_ie`
+ updated guide for unit testing staging models for carrier invoices",jeremychia,MERGED,2025-10-14T15:52:19Z,2025-10-15T05:17:18Z,2025-10-15T05:17:18Z,13.41638888888889,unit-test-stg_carrier_invoices__anpost_ie,main,vgo_finance|docs,,,1,1,0,jsakalyte,3,1,5,0,151,3,148,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5820,False
vinted/dataverse-vintedgo-dbt,5818,feat: estimated costs for new price list information,4103,"# Summary [Required]
_Describe What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant.
See GitHub best pract...",jeremychia,MERGED,2025-10-14T15:20:15Z,2025-10-15T07:14:02Z,2025-10-15T07:14:02Z,15.89638888888889,feat--estimated-costs-for-new-price-list-information,main,vgo_finance,,,1,1,0,jsakalyte,3,3,2,0,682,0,682,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5818,False
vinted/dataverse-vintedgo-dbt,5817,chore: replace `ref_other_data_space` with `source` macro,6217,"# Summary [Required]
_Describe What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant.
See GitHub best pract...",jeremychia,MERGED,2025-10-14T13:56:47Z,2025-10-14T14:41:27Z,2025-10-14T14:41:27Z,0.7444444444444445,replace-ref-other-data-space-with-source,main,vgo_general|vgo_carrier|vgo_finance|vgo_overflow_detector|vgo_d2c|vgo_hvf|docs|vgo_recommender|observability,,,1,1,0,geoevl,24,2,43,0,129,228,-99,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5817,False
vinted/dataverse-vintedgo-dbt,5816,chore: add package dimensions for royal mail,4407,"# Summary [Required]
_Describe What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant.
See GitHub best pract...",jeremychia,MERGED,2025-10-14T13:32:45Z,2025-10-14T14:12:20Z,2025-10-14T14:12:20Z,0.6597222222222222,VGOFIN-1296-confirm-start-date-for-re-introducing-rm-surcharges,main,vgo_finance,,,1,1,0,kimjunn,3,1,7,0,89,1,88,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5816,False
vinted/dataverse-vintedgo-dbt,5815,feat: use `uwagi` for invoice tracking code for inpost_pl in some cases,5559,"# Summary [Required]
_Describe What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant.
See GitHub best pract...",jeremychia,MERGED,2025-10-14T12:58:14Z,2025-10-14T13:44:30Z,2025-10-14T13:44:30Z,0.7711111111111111,VGOFIN-1295-investigate-unmatched-invoice-rows-for-inpost-pl,main,vgo_finance,,,1,1,0,jsakalyte,3,4,2,0,7,1,6,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5815,False
vinted/dataverse-vintedgo-dbt,5808,chore: retake carrier mapping snapshot,4055,"# Summary [Required]
_Describe What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant.
See GitHub best pract...",jeremychia,MERGED,2025-10-14T09:24:12Z,2025-10-14T09:28:19Z,2025-10-14T09:28:19Z,0.06861111111111111,chore--retake-carrier-mapping-snapshot,main,vgo_finance,,,2,2,0,kimjunn|jsakalyte,0,1,1,0,45,0,45,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5808,False
vinted/dataverse-vintedgo-dbt,5799,chore: preserve multi-line breaks using `: |` instead of `: >`,4012,"# Summary [Required]
_Describe What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant.
See GitHub best pract...",jeremychia,MERGED,2025-10-14T05:59:33Z,2025-10-14T07:13:31Z,2025-10-14T07:13:32Z,1.2327777777777778,chore--preserve-multi-line-breaks-using-`--|`-instead-of-`-->`,main,vgo_general|vgo_carrier|vgo_finance|vgo_overflow_detector|vgo_d2c|vgo_hvf|vgo_recommender|observability|vgo_recommerce,,,1,1,0,geoevl,27,1,100,0,840,840,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5799,False
vinted/dataverse-vintedgo-dbt,5792,chore: zerorise expected costs for FR<>ES<>PT routes for VINTED GO,4257,"# Summary [Required]
_Describe What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant.
See GitHub best pract...",jeremychia,MERGED,2025-10-13T14:05:07Z,2025-10-14T05:39:15Z,2025-10-14T05:39:15Z,15.568888888888889,VGOFIN-1294-vinted-go-and-vinted-go-iberia-costs-in-dv-vgo-fin-prod-marts-mart-shipment-legs-invoice-cost-and-revenue,main,vgo_finance,,,1,1,0,kimjunn,3,1,1,0,6,26,-20,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5792,False
vinted/dataverse-vintedgo-dbt,5790,chore: include 0000A704C4 in UPS mapping,4056,"# Summary [Required]
_Describe What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, RFCs, PRs, Slack, Lucid, etc., if relevant.
See GitHub best pract...",jeremychia,MERGED,2025-10-13T13:41:19Z,2025-10-13T14:07:41Z,2025-10-13T14:07:42Z,0.43944444444444447,chore--include-0000A704C4-in-UPS-mapping,main,vgo_finance,,,2,1,0,kimjunn|jeremychia,3,1,2,0,5,5,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/5790,False
